"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.083886598E2,2.009460032E-1,1.010177016E0,-3.109334946E0
2.083935909E2,1.765870005E-1,1.003131986E0,-2.960289955E0
2.083985220E2,1.689510047E-1,9.725080132E-1,-2.825684071E0
2.084034530E2,2.079759985E-1,9.534800053E-1,-2.686419010E0
2.084083841E2,2.463330030E-1,9.592869878E-1,-2.626137972E0
2.084133152E2,2.773920000E-1,9.332010150E-1,-2.611345053E0
2.084182463E2,3.976140022E-1,9.083660245E-1,-2.666109085E0
2.084231773E2,4.378919899E-1,8.803700209E-1,-2.751832008E0
2.084281084E2,4.665429890E-1,8.620970249E-1,-2.777512074E0
2.084330395E2,4.822840095E-1,8.282099962E-1,-2.759915113E0
2.084379705E2,4.511280060E-1,8.492820263E-1,-2.801651001E0
2.084429016E2,4.089860022E-1,8.758389950E-1,-2.785063982E0
2.084478327E2,3.183659911E-1,8.797559738E-1,-2.775302887E0
2.084527635E2,2.149450034E-1,8.284940124E-1,-2.772511005E0
2.084576946E2,8.666799963E-2,7.871220112E-1,-2.704900026E0
2.084626256E2,3.492999822E-2,7.460920215E-1,-2.606158018E0
2.084675567E2,2.984100021E-2,7.221660018E-1,-2.418947935E0
2.084724877E2,4.100999795E-3,7.125750184E-1,-2.219856977E0
2.084774188E2,2.528999932E-3,6.956999898E-1,-1.989809036E0
2.084823497E2,6.707400084E-2,6.263189912E-1,-1.719413042E0
2.084872807E2,1.398299932E-1,4.810790122E-1,-1.437554955E0
2.084922118E2,1.563290060E-1,4.025399983E-1,-1.029145002E0
2.084971429E2,1.216059998E-1,3.538280129E-1,-5.874009728E-1
2.085020740E2,5.692699924E-2,3.383550048E-1,-1.480890065E-1
2.085070050E2,-5.745099857E-2,2.765380144E-1,3.127120137E-1
2.085119361E2,-1.410049945E-1,2.199459970E-1,6.848760247E-1
2.085168671E2,-1.654209942E-1,1.462119967E-1,9.899839759E-1
2.085217982E2,-2.096929997E-1,1.450569928E-1,1.120447040E0
2.085267293E2,-2.566089928E-1,2.191890031E-1,1.088598967E0
2.085316604E2,-3.366020024E-1,3.041430116E-1,9.112910032E-1
2.085365914E2,-3.836669922E-1,3.772259951E-1,6.887620091E-1
2.085415223E2,-3.721149862E-1,3.576180041E-1,3.797860146E-1
2.085464534E2,-3.685370088E-1,3.217389882E-1,1.708600074E-1
2.085513844E2,-3.252539933E-1,2.903929949E-1,8.084399998E-2
2.085563155E2,-2.637870014E-1,2.248959988E-1,9.265100211E-2
2.085612465E2,-2.170760036E-1,1.812119931E-1,2.109979987E-1
2.085661776E2,-1.887159944E-1,7.035800070E-2,4.070099890E-1
2.085711087E2,-1.657779962E-1,-1.319340020E-1,7.164180279E-1
2.085760398E2,-1.827400029E-1,-3.281149864E-1,1.046172023E0
2.085809706E2,-2.123750001E-1,-5.449529886E-1,1.391723037E0
2.085859019E2,-2.849000096E-1,-7.640060186E-1,1.758154988E0
2.085908327E2,-3.314509988E-1,-9.344699979E-1,2.160084009E0
2.085957638E2,-3.736490011E-1,-1.102818966E0,2.540235043E0
2.086006949E2,-4.088990092E-1,-1.267925978E0,2.858165026E0
2.086056260E2,-4.394440055E-1,-1.414590001E0,3.185978889E0
2.086105570E2,-5.049800277E-1,-1.414167047E0,3.445242882E0
2.086154880E2,-6.423919797E-1,-1.208078980E0,3.579174995E0
2.086204191E2,-8.840479851E-1,-7.921569943E-1,3.656140089E0
2.086253502E2,-1.064844966E0,-3.293530047E-1,3.643444061E0
2.086302810E2,-1.090729952E0,2.274910063E-1,3.526530981E0
2.086352123E2,-9.235429764E-1,6.186239719E-1,3.285677910E0
2.086401432E2,-6.634079814E-1,8.124290109E-1,3.028053045E0
2.086450742E2,-3.761599958E-1,8.347359896E-1,2.705332041E0
2.086500053E2,-2.254099958E-2,8.112990260E-1,2.379340887E0
2.086549363E2,2.751879990E-1,7.911890149E-1,2.073836088E0
2.086598674E2,6.217120290E-1,7.450789809E-1,1.802844048E0
2.086647985E2,1.016114950E0,6.221590042E-1,1.642595053E0
2.086697295E2,1.451164961E0,3.649150133E-1,1.623950958E0
2.086746606E2,1.713825941E0,5.137399957E-2,1.835801959E0
2.086795915E2,1.785506964E0,-3.010919988E-1,2.357647896E0
2.086845226E2,1.573727965E0,-5.678610206E-1,3.051498890E0
2.086894536E2,1.171509981E0,-7.759280205E-1,3.815119982E0
2.086943847E2,6.702219844E-1,-9.902999997E-1,4.469315052E0
2.086993158E2,1.225339994E-1,-1.111528039E0,4.997662067E0
2.087042468E2,-5.018389821E-1,-1.117678046E0,5.334500790E0
2.087091779E2,-1.156250954E0,-1.041810989E0,5.491662979E0
2.087141090E2,-1.681041002E0,-8.862230182E-1,5.375772953E0
2.087190400E2,-2.024626970E0,-7.351520061E-1,4.871716022E0
2.087239711E2,-2.247898102E0,-6.356340051E-1,4.077408791E0
2.087289020E2,-2.285901070E0,-5.549119711E-1,3.109721899E0
2.087338330E2,-2.190951109E0,-4.959509969E-1,2.064516068E0
2.087387641E2,-2.032243013E0,-4.002520144E-1,1.012426972E0
2.087436952E2,-1.729653955E0,-2.420119941E-1,1.183030009E-1
2.087486262E2,-1.426900029E0,-1.809470057E-1,-5.271919966E-1
2.087535572E2,-1.157451034E0,-1.409420073E-1,-9.936919808E-1
2.087584883E2,-9.067879915E-1,-1.535529941E-1,-1.315371037E0
2.087634194E2,-6.295679808E-1,-2.427739948E-1,-1.578675985E0
2.087683502E2,-3.362050056E-1,-3.407300115E-1,-1.735993028E0
2.087732813E2,-1.592479944E-1,-3.901610076E-1,-1.734382033E0
2.087782124E2,-1.671169996E-1,-4.149619937E-1,-1.549342036E0
2.087831434E2,-1.379449964E-1,-5.145009756E-1,-1.209825993E0
2.087880745E2,-7.914199680E-2,-7.049430013E-1,-7.589780092E-1
2.087930056E2,-4.213900119E-2,-9.208149910E-1,-3.974609971E-1
2.087979366E2,-4.591200128E-2,-1.149209976E0,-1.478269994E-1
2.088028677E2,-5.828000139E-3,-1.291823983E0,-1.305899955E-2
2.088077988E2,4.276699945E-2,-1.342892051E0,-2.166000009E-2
2.088127299E2,-2.073800005E-2,-1.337138057E0,1.586700045E-2
2.088176607E2,-1.388359964E-1,-1.354562044E0,3.897700086E-2
2.088225918E2,-2.312140018E-1,-1.331223965E0,4.880100116E-2
2.088275231E2,-2.683660090E-1,-1.332239032E0,7.142499834E-2
2.088324539E2,-2.346439958E-1,-1.326938987E0,8.500999771E-3
2.088373849E2,-3.449799865E-2,-1.311221957E0,-2.026450038E-1
2.088423160E2,9.441000223E-2,-1.261764050E0,-5.569400191E-1
2.088472471E2,9.430100024E-2,-1.206889033E0,-9.870589972E-1
2.088521782E2,1.312129945E-1,-1.143501997E0,-1.440657020E0
2.088571093E2,2.152110040E-1,-1.033655047E0,-1.862985015E0
2.088620401E2,2.954280078E-1,-9.015640020E-1,-2.155993938E0
2.088669712E2,3.737950027E-1,-7.896519899E-1,-2.367702961E0
2.088719023E2,4.520620108E-1,-6.415709853E-1,-2.541291952E0
2.088768333E2,5.019500256E-1,-4.492760003E-1,-2.659858942E0
2.088817644E2,5.243179798E-1,-2.771100104E-1,-2.814258099E0
2.088866954E2,5.410779715E-1,-1.225460023E-1,-2.968511105E0
2.088916265E2,5.737230182E-1,-2.471500076E-2,-3.115509987E0
2.088965576E2,5.939670205E-1,5.768999830E-2,-3.228851080E0
2.089014887E2,5.791360140E-1,1.738220006E-1,-3.365695953E0
2.089064195E2,5.376849771E-1,2.990719974E-1,-3.554467916E0
2.089113506E2,4.656620026E-1,4.215539992E-1,-3.687237024E0
2.089162817E2,4.561400115E-1,5.627449751E-1,-3.738080025E0
2.089212128E2,4.320139885E-1,7.107059956E-1,-3.759697914E0
2.089261438E2,4.307099879E-1,7.536590099E-1,-3.800312042E0
2.089310748E2,4.494909942E-1,7.779359818E-1,-3.912637949E0
2.089360059E2,4.704439938E-1,8.270040154E-1,-3.898169041E0
2.089409370E2,4.692389965E-1,8.643760085E-1,-3.776283026E0
2.089458680E2,4.883680046E-1,9.511349797E-1,-3.633169889E0
2.089507991E2,4.976109862E-1,1.065233946E0,-3.468605995E0
2.089557302E2,5.467299819E-1,1.087362051E0,-3.270978928E0
2.089606613E2,6.330069900E-1,1.065989017E0,-3.095503092E0
2.089655921E2,6.812490225E-1,9.993910193E-1,-3.001872063E0
2.089705231E2,6.152560115E-1,9.660509825E-1,-2.932086945E0
2.089754542E2,5.417749882E-1,9.618210196E-1,-2.721230030E0
2.089803853E2,4.321829975E-1,9.799519777E-1,-2.422051907E0
2.089853164E2,3.102380037E-1,9.872130156E-1,-2.053805113E0
2.089902472E2,2.675189972E-1,9.408149719E-1,-1.686318040E0
2.089951783E2,2.461600006E-1,8.714659810E-1,-1.319623947E0
2.090001094E2,2.181430012E-1,7.479760051E-1,-1.102051020E0
2.090050405E2,2.123540044E-1,6.342939734E-1,-9.377120137E-1
2.090099715E2,1.650899947E-1,5.095070004E-1,-7.236030102E-1
2.090149025E2,1.787150055E-1,3.644779921E-1,-5.221359730E-1
2.090198337E2,1.457680017E-1,2.757819891E-1,-3.547979891E-1
2.090247647E2,1.295100003E-1,1.768549979E-1,-1.493519992E-1
2.090296958E2,1.040489972E-1,7.028999925E-2,3.437099978E-2
2.090346268E2,6.532800198E-2,-1.994399913E-2,1.916919947E-1
2.090395577E2,3.424900025E-2,-1.136529967E-1,3.629469872E-1
2.090444890E2,3.744199872E-2,-2.295749933E-1,6.223400235E-1
2.090494198E2,6.213900074E-2,-3.834980130E-1,9.241279960E-1
2.090543509E2,8.677600324E-2,-5.420349836E-1,1.215674996E0
2.090592820E2,1.301490068E-1,-6.842409968E-1,1.511404037E0
2.090642130E2,1.312070042E-1,-8.013640046E-1,1.770925999E0
2.090691441E2,9.562899917E-2,-8.516780138E-1,2.087949038E0
2.090740751E2,4.536199942E-2,-8.694810271E-1,2.412358999E0
2.090790062E2,-3.059699945E-2,-8.558970094E-1,2.572041988E0
2.090839373E2,-9.346199781E-2,-8.962560296E-1,2.636373043E0
2.090888684E2,-1.618549973E-1,-9.942899942E-1,2.634018898E0
2.090937992E2,-2.428269982E-1,-1.094364047E0,2.641561985E0
2.090987305E2,-3.358410001E-1,-1.144196987E0,2.680687904E0
2.091036614E2,-5.181940198E-1,-1.123461008E0,2.802071095E0
2.091085927E2,-7.173460126E-1,-1.045400023E0,2.912599087E0
2.091135235E2,-9.443370104E-1,-8.334360123E-1,3.005877972E0
2.091184545E2,-1.234807968E0,-5.497620106E-1,3.045272112E0
2.091233856E2,-1.586889982E0,-1.905210018E-1,3.006891012E0
2.091283166E2,-1.832092047E0,2.243160009E-1,2.809227943E0
2.091332477E2,-2.000854015E0,5.613560081E-1,2.545357943E0
2.091381788E2,-2.007363081E0,7.310739756E-1,2.236277103E0
2.091431096E2,-1.835497975E0,7.639120221E-1,1.929222941E0
2.091480407E2,-1.642667055E0,7.003560066E-1,1.678707957E0
2.091529718E2,-1.427693009E0,6.340069771E-1,1.455821037E0
2.091579028E2,-1.162457943E0,5.749670267E-1,1.212461948E0
2.091628339E2,-7.370849848E-1,3.990359902E-1,9.814000130E-1
2.091677650E2,-2.738200128E-1,5.513099954E-2,7.761819959E-1
2.091726960E2,5.611800030E-2,-3.682740033E-1,6.697049737E-1
2.091776269E2,3.209410012E-1,-8.173670173E-1,8.154129982E-1
2.091825579E2,5.038340092E-1,-1.244940042E0,1.177978039E0
2.091874892E2,5.787289739E-1,-1.621593952E0,1.655187964E0
2.091924203E2,5.336030126E-1,-1.947235942E0,2.218980074E0
2.091973512E2,4.008649886E-1,-2.200339079E0,2.716584921E0
2.092022822E2,3.503090143E-1,-2.338062048E0,3.059564114E0
2.092072133E2,2.417040020E-1,-2.343461037E0,3.360723019E0
2.092121444E2,-1.005129963E-1,-2.254615068E0,3.701766014E0
2.092170755E2,-4.663209915E-1,-2.183085918E0,3.979602098E0
2.092220064E2,-6.335909963E-1,-2.091728926E0,4.095533848E0
2.092269375E2,-6.808350086E-1,-2.045536041E0,4.018022060E0
2.092318686E2,-5.552440286E-1,-2.020675898E0,3.811238050E0
2.092367995E2,-2.803989947E-1,-1.992799044E0,3.460371971E0
2.092417308E2,1.086030006E-1,-1.950512052E0,2.944977045E0
2.092466616E2,5.146009922E-1,-1.902706981E0,2.356372118E0
2.092515927E2,9.368360043E-1,-1.822039962E0,1.826102018E0
2.092565237E2,1.327841043E0,-1.778363943E0,1.406949997E0
2.092614548E2,1.575554013E0,-1.725124002E0,1.061151028E0
2.092663859E2,1.786648035E0,-1.669402003E0,9.446190000E-1
2.092713169E2,1.901509047E0,-1.571316004E0,9.021850228E-1
2.092762480E2,1.847218990E0,-1.403723955E0,8.960809708E-1
2.092811790E2,1.631803989E0,-1.184967041E0,8.931729794E-1
2.092861102E2,1.378258944E0,-9.871069789E-1,8.144869804E-1
2.092910410E2,1.170066953E0,-7.797009945E-1,7.484599948E-1
2.092959720E2,1.016016960E0,-5.305899978E-1,6.972789764E-1
2.093009031E2,8.689690232E-1,-2.859730124E-1,7.256109715E-1
2.093058342E2,7.974830270E-1,-7.935500145E-2,7.542930245E-1
2.093107653E2,8.124480247E-1,8.667399734E-2,7.089369893E-1
2.093156963E2,8.160229921E-1,1.956859976E-1,4.172149897E-1
2.093206274E2,7.889080048E-1,3.144460022E-1,6.012999918E-3
2.093255585E2,7.570340037E-1,4.029400051E-1,-4.743759930E-1
2.093304895E2,7.739390135E-1,4.982640147E-1,-9.297590256E-1
2.093354206E2,8.668789864E-1,5.541589856E-1,-1.423477054E0
2.093403517E2,1.006325006E0,6.167960167E-1,-1.881360054E0
2.093452826E2,1.198479056E0,6.723679900E-1,-2.289129972E0
2.093502137E2,1.357506990E0,7.477679849E-1,-2.634741068E0
2.093551447E2,1.528560996E0,8.385580182E-1,-2.946942091E0
2.093600758E2,1.645401955E0,9.756249785E-1,-3.175333023E0
2.093650069E2,1.697088957E0,1.130123973E0,-3.420325041E0
2.093699379E2,1.696722031E0,1.264302969E0,-3.576423883E0
2.093748690E2,1.637745023E0,1.362084031E0,-3.715384007E0
2.093798000E2,1.494868040E0,1.397992015E0,-3.899362087E0
2.093847311E2,1.321387053E0,1.424973965E0,-4.049287796E0
2.093896622E2,1.122356057E0,1.424769044E0,-4.119687080E0
2.093945933E2,9.498620033E-1,1.407335043E0,-4.204039097E0
2.093995244E2,7.186149955E-1,1.396543026E0,-4.261559010E0
2.094044552E2,5.163810253E-1,1.371525049E0,-4.215771198E0
2.094093863E2,3.235180080E-1,1.348909974E0,-4.188856125E0
2.094143174E2,1.493470073E-1,1.312296987E0,-4.116236210E0
2.094192485E2,6.689000130E-2,1.252473950E0,-4.031620026E0
2.094241795E2,-4.960999824E-3,1.184074998E0,-3.918246984E0
2.094291106E2,-2.617499977E-2,1.045644999E0,-3.647268057E0
2.094340416E2,-9.545000270E-3,9.653699994E-1,-3.378901958E0
2.094389727E2,3.996299952E-2,8.828610182E-1,-3.101217031E0
2.094439038E2,1.524450034E-1,8.295570016E-1,-2.890870094E0
2.094488349E2,2.427680045E-1,8.086529970E-1,-2.800298929E0
2.094537657E2,2.896139920E-1,7.931069732E-1,-2.765924931E0
2.094586968E2,2.787410021E-1,8.212710023E-1,-2.724076033E0
2.094636279E2,2.790749967E-1,8.341490030E-1,-2.646150112E0
2.094685592E2,2.664749920E-1,8.794090152E-1,-2.532150984E0
2.094734900E2,2.595970035E-1,8.715670109E-1,-2.418116093E0
2.094784211E2,2.718620002E-1,8.208879828E-1,-2.225222111E0
2.094833522E2,2.766009867E-1,7.705029845E-1,-2.013381958E0
2.094882832E2,2.759140134E-1,7.533090115E-1,-1.773018003E0
2.094932144E2,2.362429947E-1,7.117829919E-1,-1.513707995E0
2.094981454E2,1.504770070E-1,6.694830060E-1,-1.259359002E0
2.095030764E2,1.208520010E-1,5.929909945E-1,-1.005300045E0
2.095080075E2,7.543600351E-2,4.821409881E-1,-7.276009917E-1
2.095129386E2,2.572900057E-2,3.771399856E-1,-3.377149999E-1
2.095178697E2,-6.147300079E-2,2.608230114E-1,3.993299976E-2
2.095228005E2,-1.431419998E-1,1.252489984E-1,4.532690048E-1
2.095277316E2,-2.182839960E-1,6.676799804E-2,8.546990156E-1
2.095326626E2,-3.360260129E-1,3.206399828E-2,1.127140999E0
2.095375937E2,-4.478780031E-1,1.317000017E-2,1.297081947E0
2.095425248E2,-5.841100216E-1,3.304700181E-2,1.326449037E0
2.095474561E2,-7.629439831E-1,7.489699870E-2,1.217802048E0
2.095523869E2,-9.367960095E-1,1.134029999E-1,1.078784943E0
2.095573179E2,-1.056596994E0,1.120250002E-1,8.755559921E-1
2.095622490E2,-1.041573048E0,4.198500142E-2,7.965440154E-1
2.095671801E2,-9.860529900E-1,-3.568299860E-2,7.433030009E-1
2.095721112E2,-8.629320264E-1,-5.856699869E-2,7.825350165E-1
2.095770420E2,-6.640809774E-1,-1.090629995E-1,8.898900151E-1
2.095819731E2,-4.515109956E-1,-1.882849932E-1,1.046396017E0
2.095869044E2,-2.156019956E-1,-2.922849953E-1,1.270380974E0
2.095918352E2,-8.488000184E-2,-3.967390060E-1,1.504973054E0
2.095967663E2,-3.067700006E-2,-4.953700006E-1,1.804185987E0
2.096016974E2,-3.633600101E-2,-6.642919779E-1,2.203540087E0
2.096066283E2,-6.785400212E-2,-8.611649871E-1,2.753506899E0
2.096115595E2,-1.675159931E-1,-1.002197981E0,3.349093914E0
2.096164906E2,-2.965340018E-1,-1.120828032E0,4.026477814E0
2.096214216E2,-4.301860034E-1,-1.162791967E0,4.656706810E0
2.096263526E2,-5.561140180E-1,-1.169157982E0,5.151391983E0
2.096312837E2,-7.114310265E-1,-1.182252049E0,5.484461784E0
2.096362148E2,-8.449730277E-1,-1.127670050E0,5.555600166E0
2.096411459E2,-9.727069736E-1,-1.007956028E0,5.310393810E0
2.096460769E2,-1.005277991E0,-7.574179769E-1,4.731390953E0
2.096510080E2,-1.034329057E0,-3.426910043E-1,3.931096077E0
2.096559388E2,-1.075194001E0,1.868149936E-1,3.124870062E0
2.096608699E2,-1.087910056E0,7.536569834E-1,2.362884998E0
2.096658010E2,-9.639549851E-1,1.342453003E0,1.685557961E0
2.096707321E2,-7.359369993E-1,1.679195046E0,1.027758002E0
2.096756631E2,-3.179140091E-1,1.724895954E0,4.508779943E-1
2.096805942E2,1.470350027E-1,1.628653049E0,1.167600043E-2
2.096855253E2,5.697150230E-1,1.500669003E0,-2.927080095E-1
2.096904564E2,8.975229859E-1,1.331297040E0,-4.458529949E-1
2.096953874E2,1.140025020E0,1.134191990E0,-3.091729879E-1
2.097003184E2,1.188531041E0,9.107350111E-1,1.302140057E-1
2.097052495E2,1.044752002E0,7.460650206E-1,8.525500298E-1
2.097101806E2,7.784000039E-1,6.013749838E-1,1.650370955E0
2.097151117E2,3.525170088E-1,3.837080002E-1,2.431283951E0
2.097200427E2,-1.059670001E-1,1.662890017E-1,3.238740921E0
2.097249738E2,-5.924749970E-1,-1.853000000E-2,3.876729965E0
2.097299047E2,-1.073503971E0,-9.131699800E-2,4.319332123E0
2.097348357E2,-1.480021000E0,-5.794300139E-2,4.609882832E0
2.097397668E2,-1.843165040E0,5.044399947E-2,4.729444027E0
2.097446979E2,-2.008681059E0,1.515900046E-1,4.615571976E0
2.097496290E2,-1.949329972E0,1.369480044E-1,4.094240189E0
2.097545600E2,-1.768409967E0,3.142900020E-2,3.243176937E0
2.097594911E2,-1.520854950E0,-1.362430006E-1,2.229820967E0
2.097644221E2,-1.233243942E0,-2.087910026E-1,1.156942964E0
2.097693533E2,-9.202449918E-1,-1.814890057E-1,1.726959944E-1
2.097742843E2,-6.582440138E-1,-2.210830003E-1,-5.819820166E-1
2.097792153E2,-3.451470137E-1,-3.034459949E-1,-1.098027945E0
2.097841464E2,4.191400111E-2,-4.475559890E-1,-1.440654039E0
2.097890775E2,3.411560059E-1,-6.206660271E-1,-1.710464954E0
2.097940086E2,4.921869934E-1,-8.212800026E-1,-1.808119059E0
2.097989397E2,4.907970130E-1,-9.780529737E-1,-1.665328026E0
2.098038705E2,4.238159955E-1,-1.141690969E0,-1.286641955E0
2.098088018E2,3.409529924E-1,-1.339580059E0,-6.647480130E-1
2.098137327E2,2.326810062E-1,-1.575314999E0,-5.565299839E-2
2.098186637E2,2.060219944E-1,-1.839285970E0,4.979839921E-1
2.098235948E2,1.653169990E-1,-2.060064077E0,9.486579895E-1
2.098285261E2,-2.372699976E-2,-2.175657988E0,1.206069946E0
2.098334570E2,-2.004269958E-1,-2.242965937E0,1.402106047E0
2.098383881E2,-4.061709940E-1,-2.228653908E0,1.473101020E0
2.098433191E2,-5.623880029E-1,-2.155304909E0,1.442667961E0
2.098482502E2,-6.601529717E-1,-2.080837965E0,1.303447962E0
2.098531812E2,-6.505169868E-1,-1.998245001E0,1.057533026E0
2.098581123E2,-5.226430297E-1,-1.907590985E0,6.495760083E-1
2.098630434E2,-3.817690015E-1,-1.768527031E0,1.466040015E-1
2.098679745E2,-1.811150014E-1,-1.604527950E0,-4.756110013E-1
2.098729056E2,1.384949982E-1,-1.454841971E0,-1.133962989E0
2.098778366E2,4.635860026E-1,-1.348127007E0,-1.826413989E0
2.098827677E2,7.342820168E-1,-1.254029989E0,-2.373506069E0
2.098876986E2,9.182080030E-1,-1.104151011E0,-2.700743914E0
2.098926296E2,1.044947028E0,-9.632359743E-1,-2.860642910E0
2.098975607E2,1.115777016E0,-7.752400041E-1,-2.975002050E0
2.099024918E2,1.069288969E0,-5.885919929E-1,-3.062369108E0
2.099074229E2,9.550089836E-1,-4.107100070E-1,-3.098499060E0
2.099123539E2,7.886419892E-1,-2.114859968E-1,-3.133371115E0
2.099172850E2,5.850160122E-1,-7.321900129E-2,-3.097543001E0
2.099222160E2,3.935520053E-1,7.986500114E-2,-3.031794071E0
2.099271472E2,2.085990012E-1,2.492879927E-1,-2.936178923E0
2.099320782E2,8.722099662E-2,4.178540111E-1,-2.820713043E0
2.099370093E2,-1.720399968E-2,5.569829941E-1,-2.733450890E0
2.099419403E2,-5.358000100E-2,6.223670244E-1,-2.775289059E0
2.099468714E2,-4.961799830E-2,6.344869733E-1,-2.819648027E0
2.099518025E2,2.388999984E-2,6.326339841E-1,-2.799923897E0
2.099567336E2,1.025599986E-1,6.712359786E-1,-2.756705046E0
2.099616644E2,1.006209999E-1,7.260069847E-1,-2.751638889E0
2.099665955E2,8.782800287E-2,7.706400156E-1,-2.820535898E0
2.099715268E2,1.713660061E-1,8.056849837E-1,-2.880187988E0
2.099764577E2,2.803960145E-1,8.146309853E-1,-2.988171101E0
2.099813887E2,3.083769977E-1,8.402259946E-1,-3.053289890E0
2.099863200E2,2.680320144E-1,8.812950253E-1,-2.986946106E0
2.099912509E2,1.841910034E-1,9.188560247E-1,-2.874701023E0
2.099961820E2,2.866799943E-2,9.192270041E-1,-2.656774998E0
2.100011130E2,-9.617699683E-2,9.205999970E-1,-2.393177986E0
2.100060441E2,-2.232799977E-1,9.131169915E-1,-2.141273022E0
2.100109752E2,-3.643180132E-1,8.543220162E-1,-1.893951058E0
2.100159063E2,-4.435810149E-1,7.559559941E-1,-1.735190034E0
2.100208373E2,-5.091390014E-1,6.467220187E-1,-1.614781022E0
2.100257683E2,-5.196930170E-1,5.409049988E-1,-1.420557022E0
2.100306994E2,-4.857890010E-1,4.502129853E-1,-1.188613057E0
2.100356306E2,-4.697999954E-1,4.259279966E-1,-9.163920283E-1
2.100405616E2,-5.229589939E-1,4.358240068E-1,-6.321930289E-1
2.100454926E2,-5.563939810E-1,4.433329999E-1,-4.196580052E-1
2.100504235E2,-5.559419990E-1,4.641709924E-1,-3.313409984E-1
2.100553546E2,-5.923380256E-1,4.506840110E-1,-3.814190030E-1
2.100602856E2,-6.183249950E-1,3.805170059E-1,-4.553369880E-1
2.100652169E2,-6.107119918E-1,2.832660079E-1,-6.467689872E-1
2.100701478E2,-5.543760061E-1,1.912080050E-1,-8.197739720E-1
2.100750789E2,-4.742220044E-1,8.204100281E-2,-9.796289802E-1
2.100800099E2,-3.289040029E-1,-2.299000043E-3,-1.026358008E0
2.100849410E2,-7.553999871E-2,-1.077449992E-1,-8.889970183E-1
2.100898721E2,1.057820022E-1,-1.723420024E-1,-7.179459929E-1
2.100948031E2,1.509609967E-1,-1.777230054E-1,-4.214720130E-1
2.100997342E2,1.796700060E-1,-2.567229867E-1,-4.438500106E-2
2.101046653E2,1.467950046E-1,-3.914319873E-1,3.461999893E-1
2.101095964E2,5.592999980E-2,-5.488409996E-1,7.698010206E-1
2.101145274E2,-1.333799958E-2,-7.179880142E-1,1.265043974E0
2.101194585E2,-1.082589999E-1,-8.548399806E-1,1.784435034E0
2.101243896E2,-2.497030050E-1,-9.517350197E-1,2.242225885E0
2.101293206E2,-3.945890069E-1,-9.889159799E-1,2.660237074E0
2.101342517E2,-5.876139998E-1,-9.182109833E-1,3.012559891E0
2.101391825E2,-8.143860102E-1,-7.844619751E-1,3.325756073E0
2.101441138E2,-1.099382043E0,-4.961619973E-1,3.585561991E0
2.101490447E2,-1.440323949E0,-2.711099945E-2,3.715948105E0
2.101539757E2,-1.691975951E0,3.905130029E-1,3.723916054E0
2.101589068E2,-1.729166031E0,5.160570145E-1,3.502814054E0
2.101638379E2,-1.555909991E0,3.582899868E-1,3.096800089E0
2.101687690E2,-1.224972963E0,4.727499932E-2,2.555896044E0
2.101737001E2,-8.162140250E-1,-2.449139953E-1,1.971168041E0
2.101786312E2,-3.210029900E-1,-4.221090078E-1,1.431635022E0
2.101835622E2,1.630800068E-1,-5.193309784E-1,9.924290180E-1
